_id,sum_app_opens,no_of_days,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,no_of_matches,no_of_msgs_sent,no_of_msgs_received,swipe_likes,swipe_passes,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,instagram,spotify,jobTitle,user_age
5b0b399591447ee8ce275a65110f24ee,1096,154,20,132,9,12.5,1.24,5,0.125428240740741,4,20,1,80,250,292,2034,1456,1986-04-30,20,34,Zürich,Switzerland,2019-07-06,Has no high school or college education,M,F,False,False,unknown,33
e0b9cc0d6082d718b101d3f91a837b99,7026,1123,177,53,507,4.94,5.69,2,0.0205787037037037,51,28.81,32,1025,874,1760,14736,53297,1988-10-17,24,54,Mérida,Mexico,2015-10-31,Has high school and/or college education,M,F,False,False,Partner,27
d22fd43e901d0df2863a37aa30124efe,303,63,8,8,0,2.75,0.07,2,0.0615509259259259,4,50,0,66,22,20,3484,618,1997-11-11,18,1000,Odense,Denmark,2019-08-06,Has no high school or college education,M,F,False,False,unknown,21
3b56a7c20ee07e6c472f3b021e76e244,74,14,1,5,2,5,2.03,5,2.03087962962963,0,0,0,0,5,0,1037,20,2002-02-08,18,25,Ahmedabad,India,2020-10-04,Has no high school or college education,M,F,False,True,unknown,18
39d771347616f1c9d1cdff7da19fc0c4,3909,458,63,164,457,11.46,11.45,2,0.0006828703703703,20,31.75,5,165,688,610,6058,26941,1905-01-01,22,25,Gofuckurself,USA,2011-02-06,Has high school and/or college education,M,F,False,False,unknown,106
6bb73fcf408f271bb69e38c782a0c6e4,45085,1370,121,226,592,13.9,7.61,3,0.0508796296296296,29,23.97,5,1258,1694,1954,35008,232995,1992-03-21,19,26,unknown,unknown,2017-01-13,Has high school and/or college education,M,F,True,True,unknown,24
484858c0a7f95ea29e16dfd0e0a9970b,5977,269,358,185,137,13.91,1.88,3,0.0165162037037037,60,16.76,32,740,4978,4190,14570,23113,1989-06-14,21,26,Pasadena,USA,2018-06-09,Has no high school or college education,M,F,False,False,Manager,29
1746540fcc00b58425678fe830e520c5,13668,1515,664,282,566,7.21,5.04,2,0.0007291666666666,309,46.54,8,1702,4406,4283,46038,27399,1988-07-25,24,35,Vancouver,Canada,2015-07-05,Has no high school or college education,M,F,False,False,Software Engineer,26
d22411b401188b0b0c2c45ba92b8972e,6459,400,396,712,151,14.76,2.36,2,0.0340856481481481,165,41.67,1,369,5876,5753,30588,16773,1997-06-22,20,29,Marseille,France,2020-03-02,Has no high school or college education,M,F,False,False,Engineer,22
a2d13075a665c9a0db9b27f7e7d43a76,1463,90,56,42,13,6.54,1.09,3,0.0163310185185185,7,12.5,11,141,366,436,326,13051,1995-01-20,24,30,San Francisco,USA,2019-10-18,Has no high school or college education,F,M,False,False,unknown,24
56211e6992c95697c1ddd176ab661210,5346,413,223,23,150,4.13,3.12,2,0.0587268518518518,69,30.94,14,426,920,1034,19142,44601,1990-02-25,18,1000,Oshkosh,USA,2019-09-04,Has no high school or college education,M,F,True,False,"Engineer, Axe throwing instructor",29
af5dd97ab595c93ae459a25cd4759937,5785,601,480,198,349,11.65,4.32,4,0.0394675925925925,123,25.62,36,774,5610,6691,1678,8730,1982-10-29,33,46,unknown,unknown,2017-01-26,Has high school and/or college education,F,M,True,False,unknown,34
7c135f11a272156b4c3bc01427388f3d,12849,351,1068,420,342,9.12,7.79,3,0.0149652777777777,385,36.05,21,2996,9745,10780,7553,24651,1994-05-19,26,40,Glen Mills,USA,2019-05-21,Has no high school or college education,F,M,True,True,Sales,25
46dbcb66a80522ee0c4d431f11dac515,2019,307,282,77,359,5.99,5.16,2,0.0213888888888888,91,32.27,15,771,1689,2132,1943,10831,1987-12-20,30,36,unknown,unknown,2017-12-21,Has no high school or college education,F,M,False,False,unknown,30
12ab4e0508ee7981c9aa93f2ccd1a7a3,3677,393,386,106,137,5.91,2.89,2,0.001099537037037,102,26.42,78,1367,2281,2759,3091,26783,1990-04-10,25,37,Langley,Canada,2019-08-29,Has no high school or college education,F,M,True,False,Admin,29
2abeb30d2ba0dd54fa0a109f621201cf,5445,662,710,37,334,3.41,3.88,2,0.0003125,249,35.07,97,1706,2420,3306,3564,21889,1997-12-03,22,25,Rochester,USA,2018-02-22,Has high school and/or college education,F,M and F,True,True,Industrial Engineering Student,20
7e5a3ee9839ea9b255143046bb62bf1d,6506,772,586,2018,787,29.72,9.57,4,0.0200694444444444,108,18.43,3,960,17453,14264,36659,15618,1998-12-03,18,30,unknown,unknown,2018-01-03,Has no high school or college education,M,F,False,False,unknown,19
632c58b5b9133f5dca41072a72580fef,3136,203,52,125,101,11.35,5.43,3,0.0302199074074074,19,36.54,2,338,603,615,17361,2126,1993-04-30,18,35,Bad Salzuflen,Germany,2020-05-23,Has no high school or college education,M,F,False,False,Plant Mechanic,27
f2551aaaac36e33cb527df4604fa7c15,850,32,1,0,0,0,0,0,0,0,0,1,8,0,1,141,2441,1982-10-25,27,47,Altoona,USA,2020-09-30,Has no high school or college education,M,F,False,False,unknown,37
f30885481cdab503cbc9a2780d22e948,419,13,2,3,3,3,2.25,3,3.17981481481481,0,0,0,2,6,1,1246,6369,1988-03-01,20,32,unknown,unknown,2020-10-19,Has no high school or college education,M,F,False,True,unknown,32
8f8a4664e2aa864c7caac3985d0c3e17,765,55,16,10,8,3.5,1.14,3,0.0118171296296296,5,31.25,2,83,56,64,1831,11107,2000-10-15,18,23,Edinburgh,United Kingdom,2019-07-14,Has no high school or college education,M,F,False,True,unknown,18
be8c35f06750bb3ad85a42c2ac78758f,713,90,5,2,14,1.2,2.85,1,0,4,80,0,6,6,0,1196,3534,1990-01-08,18,1000,Manchester,United Kingdom,2020-08-02,Has no high school or college education,M,F,True,True,unknown,30
dc206431d3a1d784cfa507d81982528a,746,346,35,121,7,7.31,0.27,1,0,22,62.86,2,248,256,186,1444,26913,1991-05-03,24,33,Somerville,USA,2016-06-05,Has high school and/or college education,F,M and F,True,False,Grad Student,25
6c52e08c0a920a57a084c86d87a9066f,13561,229,130,378,101,15.87,2.81,2,0.0050462962962962,36,27.69,15,626,2066,1657,54683,37236,1992-12-13,21,26,Copenhagen,Denmark,2020-03-20,Has no high school or college education,M,F,True,True,App Developer,27
680fa4029c2d090d3c2ee945496aca7d,7168,1114,37,28,23,5.08,1.43,1,0,18,48.65,1,63,188,124,8164,17532,1996-11-19,20,26,Udine,Italy,2017-02-23,Has high school and/or college education,M,F,False,True,unknown,20
6a037b8730204108b204932c37ba4705,7630,433,604,105,245,2.88,2.19,1,0,186,30.79,165,1280,1742,2680,3798,96525,1995-12-15,24,30,Melbourne,Australia,2019-08-18,Has no high school or college education,F,M and F,False,False,unknown,23
98b0962513c34cc7308f705eb851ba40,9512,355,586,116,276,3.53,1.15,0,0,51,8.7,376,1539,2068,2930,3838,155994,2000-06-04,20,28,Fort Lauderdale,USA,2019-08-26,Has no high school or college education,F,M and F,False,True,unknown,19
cacc95e7277874599779837c8eaeff48,297,11,14,102,10,11.71,1.53,5,0.741712962962963,3,21.43,0,17,176,161,164,17,1995-04-17,18,1000,unknown,unknown,2020-10-27,Has no high school or college education,M,F,False,True,unknown,25
291b532350d1c1cd6e4eae6b5cecadd3,16969,772,1515,75,784,3.43,13.8,2,0.0001273148148148,704,46.47,29,2283,5215,4148,68705,47492,1997-06-19,18,40,Campbell,USA,2018-03-31,Has no high school or college education,M,F,True,True,unknown,20
28c8dd98fab5ec78b1ac02f311d9b06e,2621,118,292,91,176,4.25,1.59,1,0,68,23.29,83,545,1242,1330,892,17743,1997-11-04,21,29,unknown,unknown,2020-01-25,Has no high school or college education,F,M,True,True,unknown,22
1343910ac11737e06691b18484b28aea,3868,257,125,224,7,6.65,0.41,1,0,28,22.4,36,291,834,1112,739,29144,2000-06-23,18,25,unknown,unknown,2018-07-15,Has no high school or college education,F,M and F,False,True,unknown,18
37601885df3e3da58489ed9b7d4dd467,2118,180,54,237,22,11.85,1.24,3,0.0020486111111111,12,22.22,6,182,640,486,15061,6421,2000-06-28,18,1000,Los Angeles,USA,2020-05-02,Has no high school or college education,M,F,True,False,unknown,19
d07ae9d2d4d1a6682519830b29a5af80,172,11,10,11,0,1.4,0.04,0,0,0,0,8,23,14,25,50,919,1996-09-08,18,30,unknown,unknown,2020-10-29,Has no high school or college education,M,M,True,True,concept artist,24
8eb3b732db9c00778a6047a8dd05313e,922,67,16,131,5,24.75,0.96,14,0.480740740740741,0,0,0,53,396,323,1663,3220,1995-05-27,19,30,Rome,Italy,2020-08-31,Has no high school or college education,M,F,False,False,unknown,25
a022123af129155207465c3f2c3bd969,1509,26,34,9,10,1.82,0.79,2,0,6,17.65,11,149,65,111,719,18691,1987-05-14,28,37,unknown,unknown,2020-09-15,Has no high school or college education,F,M,False,False,Paralegal,33
8464cd2dd814568e9b3adbacdb9fa074,5631,107,216,138,73,3.76,1.4,1,0,81,37.5,38,489,812,719,18039,16410,1994-10-08,18,28,Gold Coast,Australia,2020-11-06,Has no high school or college education,M,F,False,True,unknown,26
a3a981dec9cc4d7cddc01bc669399822,3711,153,74,99,43,5.95,2.38,3,0.754756944444444,20,27.03,2,237,440,469,5543,5043,2000-02-05,18,21,unknown,unknown,2019-10-13,Has no high school or college education,M,F,False,True,unknown,19
619ffdfc9cc247fb06eef67753cde562,876,64,40,202,10,22.6,1.03,9,0.0865393518518518,3,7.5,8,103,905,794,239,18346,1991-12-15,28,40,unknown,unknown,2020-08-04,Has no high school or college education,F,M,False,False,unknown,28
fa0e9ba41a56b1e88910ba1bc1a04404,1326,63,174,164,34,10.14,0.7,3,0.0011805555555555,24,13.79,41,429,1765,1388,1254,32575,1997-09-10,21,30,unknown,unknown,2020-09-09,Has no high school or college education,F,M and F,False,True,Grad Student,23
4a34edb0b86d4e4483d818b46a859251,4459,371,289,141,235,10.82,5.78,3,0.23068287037037,65,22.49,24,1284,3128,2642,10861,11460,1999-05-28,18,27,unknown,unknown,2019-08-29,Has no high school or college education,M,F,False,False,unknown,20
8712fe870842b7df96266ec2cc7e2aa2,2819,841,117,87,39,5.34,2.89,2,0.0101851851851851,39,33.33,17,764,625,713,52515,24615,1991-08-20,21,27,unknown,unknown,2017-12-05,Has no high school or college education,M,F,False,False,unknown,26
79a2ab1efcc0b1b5fe6d842d842de7e4,4759,282,326,96,171,9.18,5.44,3,0.544085648148148,93,28.53,5,419,2998,2793,12479,3879,1991-10-05,18,1000,unknown,unknown,2019-12-24,Has no high school or college education,M,F,False,False,unknown,28
f491a7ac1c8e3a7f8186f9103b527b69,2818,422,241,283,1754,17.34,24.18,5,0.119039351851852,45,18.67,5,418,4072,2823,17461,6934,1998-01-30,18,40,unknown,unknown,2013-12-05,Has high school and/or college education,M,F,False,True,Therapist,15
eae42dcae73c4baaf4060300287bb659,2519,334,121,185,929,8.81,11.76,1,0,21,17.36,43,355,1066,1387,645,8229,1995-06-27,25,36,unknown,unknown,2017-09-26,Has high school and/or college education,F,M and F,False,False,False,22
f324e4f6c69a75417f49f4e94c92d9bb,3542,460,263,60,81,2.96,1.17,1,0,63,23.95,118,1014,780,1284,2887,36252,1992-05-29,27,34,unknown,unknown,2018-09-26,Has no high school or college education,F,M,False,False,Teacher,26
60e115fdc06f079ab8d666f177130b6c,320,56,11,140,9,18.09,1.53,3,0.544930555555556,2,18.18,0,12,199,265,1204,7552,1974-03-10,20,50,Guatemala,Guatemala,2019-07-17,Has no high school or college education,M,F,False,True,unknown,45
4445fd218f39e2cf4d195ba2c314ef05,313,2,4,44,1,14.25,0.28,7,0.063599537037037,0,0,0,12,59,71,108,2243,2001-02-22,18,29,unknown,unknown,2020-11-20,Has no high school or college education,M,F,False,True,False,19
2162e598a02dd9bc38b546d67a9cb2cd,10753,251,662,31,212,3.34,1.31,2,0.009537037037037,239,36.1,38,1673,2220,2465,16877,47566,2001-07-29,18,22,unknown,unknown,2020-03-18,Has no high school or college education,M,F,True,True,unknown,18
15e3cfd8413095cfc9f8cafdb2b54891,3541,401,142,24,277,2.06,4.78,1,0,57,40.14,37,1344,292,439,12409,8860,1999-04-16,18,22,unknown,unknown,2018-07-09,Has no high school or college education,M,F,True,False,unknown,19
60179281504b1acf4153d129406b6b09,2223,729,174,26,423,1.53,6.6,1,0,98,56.32,36,517,240,286,74592,18464,1987-02-15,18,39,Merritt Island,USA,2014-02-17,Has high school and/or college education,M,F,False,True,unknown,27
9333e4169e96253b531df01077a56830,1511,246,3,4,0,2,0.02,2,1.15740740740741E-05,0,0,1,10,6,4,3335,7828,1990-05-14,18,29,Malvern,USA,2018-09-26,Has no high school or college education,M,F,False,False,unknown,28
e1df56bf40d5703bd7e6d40aee334ed5,1727,246,37,41,148,5.41,11.52,2,0.0791319444444444,9,24.32,2,84,200,258,10517,23576,1987-12-14,26,32,Leonberg,Germany,2019-12-28,Has no high school or college education,M,F,True,False,unknown,32
1707d68439108206ed62a80d7288d897,2296,122,84,94,116,9.77,3.23,2,0.015949074074074,22,26.19,14,210,821,888,1991,19730,1995-05-27,30,50,unknown,unknown,2019-01-06,Has no high school or college education,F,M and F,False,False,unknown,23
563d21dae500d1420efb2ff75bbc20f7,2176,282,184,48,93,4.3,2.41,2,0.0252777777777777,64,34.78,0,333,791,620,4685,19193,1995-10-06,18,30,unknown,unknown,2019-08-02,Has no high school or college education,M,F,True,False,Marketing,23
b6119919b7c8b8c66dd1670c7cfce6aa,3054,331,375,46,75,1.91,1.03,0,0,82,21.87,205,1272,716,1262,3019,40104,1998-09-17,21,26,unknown,unknown,2017-04-26,Has high school and/or college education,F,M,False,False,unknown,18
cd1869f24bd6023e427c58757cc1df31,1718,42,97,32,41,2.72,0.77,1,0,52,53.61,7,141,264,263,2856,1030,1996-05-15,22,30,Oakland,USA,2020-10-18,Has no high school or college education,M,F,False,False,unknown,24
5e58115781c0a822be3f185f73294004,1351,22,28,22,12,3.68,0.76,2,0.0019328703703703,9,32.14,2,101,116,71,787,4815,1999-08-02,18,24,Montreal,Canada,2020-11-07,Has no high school or college education,M,F,True,False,False,21
c961defc543fa9ee172fd66d49658a81,1029,66,54,110,34,17,3.02,6,0.915451388888889,15,27.78,2,101,918,670,2520,8329,1998-10-13,18,27,unknown,unknown,2020-01-30,Has no high school or college education,M,F,False,False,unknown,21
f9bab999efee72cbd1ec283eba91e380,88,12,1,8,3,8,3.04,8,3.04359953703704,0,0,0,1,8,2,452,3723,1996-04-26,19,24,Alkmaar,Netherlands,2020-11-18,Has no high school or college education,M,F,False,False,unknown,24
c23f98daaea45303ed4e69401bd88d4f,291,8,11,44,5,7.91,1.25,4,0.003912037037037,5,45.45,0,26,87,117,366,625,1998-07-31,19,25,unknown,unknown,2020-11-22,Has no high school or college education,M,F,False,False,unknown,22
6cae6910cc00f0f18a8123f74fc4d14f,1276,60,23,40,5,5.17,0.66,2,0.0006597222222222,9,39.13,0,49,119,80,5241,8042,1995-12-13,20,37,Mississauga,Canada,2020-10-02,Has no high school or college education,M,F,False,False,Civil Engineer,24
536368ab4f43a607953cb91a9789d95f,6530,558,173,165,887,10.89,7.05,4,0.0243055555555555,32,18.5,21,524,1859,2005,2867,85557,1986-05-08,30,44,Chicago,USA,2013-08-25,Has high school and/or college education,F,M,True,True,unknown,27
53b040b1cfa1cf3e5824f8840d060363,1465,183,49,45,14,3.45,0.74,1,0,21,42.86,10,144,169,164,20139,17922,1989-01-31,26,33,Mount Vernon,USA,2020-05-27,Has no high school or college education,M,F,False,True,Truss Designer,31
25ed1d1feb4e4813298e154499f822c5,2118,101,410,15,56,2.26,1.61,1,0,194,47.32,47,672,941,683,14548,25918,2002-03-19,18,1000,unknown,unknown,2020-08-14,Has no high school or college education,M,F,False,False,unknown,18
c2ec58cbdf9dd1d951500acae27ef319,2042,125,129,232,15,9.39,1.03,3,0.0329282407407407,12,9.3,39,275,1224,1263,761,11740,1997-06-15,19,28,unknown,unknown,2020-07-19,Has no high school or college education,F,M and F,False,False,unknown,23
9e309412782ede205a091ae4d0e741de,9015,490,339,40,41,5.55,1.38,3,0.0527893518518518,106,31.27,5,717,1880,1691,19997,27052,1996-11-15,18,30,unknown,unknown,2018-09-03,Has no high school or college education,M,F,False,False,unknown,21
c14b20e3359eb533b170e46710cfd5bd,560,39,45,47,26,3.73,1.62,1,0,24,53.33,1,50,172,146,6011,15840,2000-07-19,18,23,Medford,USA,2020-10-16,Has no high school or college education,M,F,False,True,unknown,20
5bb2027e35326f5ff77734c43cef8ebe,997,71,28,21,15,4.43,0.95,1,0,12,42.86,3,76,124,132,1486,1323,2000-10-25,18,32,Athens,USA,2020-08-17,Has no high school or college education,M,F,False,True,unknown,19
7fe6fd221a98fc8015857bf5cb10a86c,25087,905,272,1193,62,12.33,1.87,2,0.0003587962962962,86,31.62,34,2560,3347,2379,66494,106551,1997-08-27,18,1000,Limerick,Ireland,2018-06-09,Has no high school or college education,M,F,False,True,Software Engineer Intern,20
8da313c5d942ff7ca9a5c8762e6fccc7,1159,75,36,46,43,9.97,3.78,5,0.0699652777777777,3,8.33,1,81,359,291,8058,1798,1998-04-27,18,43,São Paulo,Brazil,2020-09-21,Has no high school or college education,M,F,True,True,unknown,22
e1cf4fa9848a05a641f34cf1c47bc1f4,18181,1550,2730,93,1218,4.41,9.96,2,0.009074074074074,1128,41.32,133,4089,11485,14031,14216,103954,1994-01-06,18,32,Boston,USA,2014-04-08,Has high school and/or college education,M,M,True,True,Fusion Engineer,20
884cdc349fa1beed40cc2fe911944990,10301,332,357,41,139,2.95,2.24,1,0,178,49.86,39,1613,1055,964,44561,113047,1992-03-18,20,28,unknown,unknown,2020-01-01,Has no high school or college education,M,F,False,False,System Developer,27
8b2cc3b1641bc7e1845e551b71b248d3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-09-30,18,32,Sheffield,United Kingdom,2019-12-06,Has no high school or college education,M,F,False,True,unknown,24
35670dfa1d89253d11481f45a8594db5,3962,189,479,185,165,4.97,2.8,1,0,83,17.33,157,721,2526,3918,2866,128855,1994-08-07,25,33,Budapest,Hungary,2020-10-05,Has no high school or college education,F,M,True,True,unknown,26
15bad1926e902149ca19fe4dbe184eee,1840,185,55,229,36,8.4,2.7,2,0.0021180555555555,25,45.45,1,85,462,416,10431,5086,1989-03-24,18,38,New York,USA,2020-01-06,Has no high school or college education,M,F,False,False,unknown,30
5449290fde2906e39d4eb782f7b6e766,6403,639,33,170,50,12.55,4.79,2,0.0002546296296296,4,12.12,12,284,414,370,16314,63971,1988-08-08,23,32,Trondheim,Norway,2019-01-30,Has no high school or college education,M,F,False,True,unknown,30
36da7fa21516e9a39a486b4f8d2d52e6,283,83,3,2,14,1.33,4.63,1,0,2,66.67,0,3,4,0,109,201,1993-02-21,21,29,Warsaw,Poland,2020-07-11,Has no high school or college education,M,F,False,False,Mechanical Engineer,27
cc522f935e499cd6a045f9aa8272ccbf,2589,255,104,404,38,26.44,2.23,4,0.046261574074074,40,38.46,0,132,2947,2570,5043,47062,1989-03-17,23,31,Budapest,Hungary,2019-10-11,Has no high school or college education,M,F,True,True,Software Engineer,30
28a31be76458e4d5793b9f1702771da8,8353,447,910,142,537,10.2,7.99,4,0.0480324074074074,241,26.48,6,1286,9303,6277,9238,2708,2000-07-30,18,21,unknown,unknown,2019-05-12,Has no high school or college education,M,F,False,False,unknown,18
2339072b403384b85c08d2ddb0a9c6a9,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2652,1996-05-16,18,34,unknown,unknown,2020-08-23,Has no high school or college education,M,F,False,False,unknown,24
c6ea475a569f4fdb2fdc6bbee3608279,867,35,21,71,2,15.62,0.24,9,0.0232060185185185,2,9.52,0,25,334,300,1063,20461,1991-08-31,24,29,Vancouver,Canada,2020-11-03,Has no high school or college education,M,F,True,True,unknown,29
25a1f4b6df1c88a21f36b8a1b4eb3ee8,3541,588,215,91,113,4.42,1.26,1,0,86,40,54,1091,948,1162,5662,47482,1996-12-29,24,29,unknown,unknown,2018-02-18,Has high school and/or college education,F,M,False,False,unknown,21
4346578362f180855921ae43a5b6e926,2924,393,14,170,13,17.79,1.43,5,0.0942013888888888,1,7.14,5,97,249,234,7291,6639,1996-02-26,18,22,Vilnius,Lithuania,2019-06-24,Has no high school or college education,M,F,False,False,Graphiste Motion Designer,23
90f14cc2a84923e4cefec06b5e98929b,1667,49,157,22,20,2.41,0.5,1,0,95,60.51,8,320,381,284,5085,7795,2000-07-01,18,22,unknown,unknown,2019-10-27,Has no high school or college education,M,F,True,True,unknown,19
eaa848e0e1ea752af84be7eff2ff5430,2260,196,315,47,25,4.5,1.1,1,0,154,48.89,7,508,1415,1012,10194,6248,2001-06-02,18,22,unknown,unknown,2020-02-25,Has no high school or college education,M,F,False,False,unknown,18
517760c7c268cd48d9a7de5029d09fbb,14015,556,177,475,138,16.13,7.33,4,0.251770833333333,47,26.55,0,190,2846,2512,33421,42571,1997-04-04,20,25,Bristol,USA,2016-05-20,Has high school and/or college education,M,F,False,False,False,19
507be9dcb7b5d3971a41354fdb0a7c7f,3309,292,49,33,89,5.69,3.45,1,0,19,38.78,7,354,282,254,19894,8469,1995-11-07,20,27,Kongens Lyngby,Denmark,2017-11-28,Has high school and/or college education,M,F,False,True,unknown,22
